,congresista_x,Partido,Camara,CC,ID,congresista_y
2173,Nubia López Morales,Partido Liberal,Camara,234,484,Nubia López Morales
2174,Nubia López Morales,Partido Liberal,Camara,234,527,Nubia López Morales
2175,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,6,Néstor Leonardo Rico Rico
2176,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,35,Néstor Leonardo Rico Rico
2177,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,43,Néstor Leonardo Rico Rico
2178,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,57,Néstor Leonardo Rico Rico
2179,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,64,Néstor Leonardo Rico Rico
2180,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,65,Néstor Leonardo Rico Rico
2181,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,66,Néstor Leonardo Rico Rico
2182,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,68,Néstor Leonardo Rico Rico
2183,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,69,Néstor Leonardo Rico Rico
2184,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,70,Néstor Leonardo Rico Rico
2185,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,71,Néstor Leonardo Rico Rico
2186,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,98,Néstor Leonardo Rico Rico
2187,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,153,Néstor Leonardo Rico Rico
2188,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,154,Néstor Leonardo Rico Rico
2189,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,219,Néstor Leonardo Rico Rico
2190,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,249,Néstor Leonardo Rico Rico
2191,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,264,Néstor Leonardo Rico Rico
2192,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,279,Néstor Leonardo Rico Rico
2193,Nestor Leonardo Rico Rico,Cambio Radical,Camara,235,405,Néstor Leonardo Rico Rico
2194,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,27,Oscar Darío  Pérez Pineda 
2195,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,53,Oscar Darío  Pérez Pineda 
2196,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,55,Oscar Darío  Pérez Pineda 
2197,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,75,Oscar Darío  Pérez Pineda 
2198,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,76,Oscar Darío  Pérez Pineda 
2199,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,77,Oscar Darío  Pérez Pineda 
2200,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,146,Oscar Darío  Pérez Pineda 
2201,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,165,Oscar Darío  Pérez Pineda 
2202,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,175,Oscar Darío  Pérez Pineda 
2203,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,184,Oscar Darío  Pérez Pineda 
2204,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,212,Oscar Darío  Pérez Pineda 
2205,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,225,Oscar Darío  Pérez Pineda 
2206,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,264,Oscar Darío  Pérez Pineda 
2207,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,324,Oscar Darío  Pérez Pineda 
2208,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,329,Oscar Darío  Pérez Pineda 
2209,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,332,Oscar Darío  Pérez Pineda 
2210,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,351,Oscar Darío  Pérez Pineda 
2211,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,426,Oscar Darío  Pérez Pineda 
2212,Óscar Darío Pérez Pineda,Centro Democrático,Camara,236,452,Oscar Darío  Pérez Pineda 
2213,Oscar Tulio Lizcano González,Partido de la U,Camara,237,54,Oscar Tulio Lizcano Gonzalez 
2214,Oscar Tulio Lizcano González,Partido de la U,Camara,237,147,Oscar Tulio Lizcano Gonzalez 
2215,Oscar Tulio Lizcano González,Partido de la U,Camara,237,149,Oscar Tulio Lizcano Gonzalez 
2216,Oscar Tulio Lizcano González,Partido de la U,Camara,237,151,Oscar Tulio Lizcano Gonzalez 
2217,Oscar Tulio Lizcano González,Partido de la U,Camara,237,184,Oscar Tulio Lizcano Gonzalez 
2218,Oscar Tulio Lizcano González,Partido de la U,Camara,237,207,Oscar Tulio Lizcano Gonzalez 
2219,Oscar Tulio Lizcano González,Partido de la U,Camara,237,227,Oscar Tulio Lizcano Gonzalez 
2220,Oscar Tulio Lizcano González,Partido de la U,Camara,237,240,Oscar Tulio Lizcano Gonzalez 
2221,Oscar Tulio Lizcano González,Partido de la U,Camara,237,242,Oscar Tulio Lizcano Gonzalez 
2222,Oscar Tulio Lizcano González,Partido de la U,Camara,237,316,Oscar Tulio Lizcano Gonzalez 
2223,Oscar Tulio Lizcano González,Partido de la U,Camara,237,320,Oscar Tulio Lizcano Gonzalez 
2224,Oscar Tulio Lizcano González,Partido de la U,Camara,237,326,Oscar Tulio Lizcano Gonzalez 
2225,Oscar Tulio Lizcano González,Partido de la U,Camara,237,327,Oscar Tulio Lizcano Gonzalez 
2226,Oscar Tulio Lizcano González,Partido de la U,Camara,237,343,Oscar Tulio Lizcano Gonzalez 
2227,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,43,Oswaldo Arcos Benavides
2228,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,57,Oswaldo Arcos Benavides
2229,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,58,Oswaldo Arcos Benavides
2230,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,60,Oswaldo Arcos Benavides
2231,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,64,Oswaldo Arcos Benavides
2232,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,69,Oswaldo Arcos Benavides
2233,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,70,Oswaldo Arcos Benavides
2234,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,71,Oswaldo Arcos Benavides
2235,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,72,Oswaldo Arcos Benavides
2236,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,133,Oswaldo Arcos Benavides
2237,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,154,Oswaldo Arcos Benavides
2238,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,188,Oswaldo Arcos Benavides
2239,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,219,Oswaldo Arcos Benavides
2240,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,224,Oswaldo Arcos Benavides
2241,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,233,Oswaldo Arcos Benavides
2242,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,249,Oswaldo Arcos Benavides
2243,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,255,Oswaldo Arcos Benavides
2244,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,264,Oswaldo Arcos Benavides
2245,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,279,Oswaldo Arcos Benavides
2246,Oswaldo Arcos Benavides,Cambio Radical,Camara,238,360,Oswaldo Arcos Benavides
2247,Pablo Catatumbo Torres Victoria  ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,239,349,Pablo Catatumbo Torres Victoria
2248,Pablo Catatumbo Torres Victoria  ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,239,390,Pablo Catatumbo Torres Victoria
2249,Pablo Catatumbo Torres Victoria  ,Partido Fuerza Alternativa Revolucionaria del Comun,Senado,239,480,Pablo Catatumbo Torres Victoria
2250,Arturo Char Chaljub ,Cambio Radical,Senado,24,249,Arturo Char Chaljub 
2251,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,75,Paloma Susana  Valencia Laserna
2252,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,146,Paloma Susana  Valencia Laserna
2253,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,150,Paloma Susana  Valencia Laserna
2254,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,172,Paloma Susana  Valencia Laserna
2255,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,264,Paloma Susana  Valencia Laserna
2256,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,268,Paloma Susana  Valencia Laserna
2257,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,277,Paloma Susana  Valencia Laserna
2258,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,308,Paloma Susana  Valencia Laserna
2259,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,310,Paloma Susana  Valencia Laserna
2260,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,346,Paloma Susana  Valencia Laserna
2261,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,351,Paloma Susana  Valencia Laserna
2262,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,386,Paloma Susana  Valencia Laserna
2263,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,389,Paloma Susana  Valencia Laserna
2264,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,392,Paloma Susana  Valencia Laserna
2265,Paloma Susana Valencia  Laserna ,Centro Democrático,Senado,240,459,Paloma Susana  Valencia Laserna
2266,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,24,Paola Andrea  Holguín Moreno
2267,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,76,Paola Andrea  Holguín Moreno
2268,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,77,Paola Andrea  Holguín Moreno
2269,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,172,Paola Andrea  Holguín Moreno
2270,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,236,Paola Andrea  Holguín Moreno
2271,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,241,Paola Andrea  Holguín Moreno
2272,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,268,Paola Andrea  Holguín Moreno
2273,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,277,Paola Andrea  Holguín Moreno
2274,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,310,Paola Andrea  Holguín Moreno
2275,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,312,Paola Andrea  Holguín Moreno
2276,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,317,Paola Andrea  Holguín Moreno
2277,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,332,Paola Andrea  Holguín Moreno
2278,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,338,Paola Andrea  Holguín Moreno
2279,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,346,Paola Andrea  Holguín Moreno
2280,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,386,Paola Andrea  Holguín Moreno
2281,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,389,Paola Andrea  Holguín Moreno
2282,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,392,Paola Andrea  Holguín Moreno
2283,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,452,Paola Andrea  Holguín Moreno
2284,Paola  Andrea Holguín Moreno  ,Centro Democrático,Senado,241,459,Paola Andrea  Holguín Moreno
2285,Pedro Leonidas Gomez Gomez ,Polo Democratico,Senado,242,480,Pedro Leonidas Gómez Gómez
2286,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,20,Ricardo Alfonso Ferro Lozano
2287,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,41,Ricardo Alfonso Ferro Lozano
2288,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,74,Ricardo Alfonso Ferro Lozano
2289,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,75,Ricardo Alfonso Ferro Lozano
2290,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,76,Ricardo Alfonso Ferro Lozano
2291,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,77,Ricardo Alfonso Ferro Lozano
2292,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,134,Ricardo Alfonso Ferro Lozano
2293,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,175,Ricardo Alfonso Ferro Lozano
2294,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,212,Ricardo Alfonso Ferro Lozano
2295,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,253,Ricardo Alfonso Ferro Lozano
2296,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,317,Ricardo Alfonso Ferro Lozano
2297,Ricardo Alfonso Ferro Lozano,Centro Democrático,Camara,243,424,Ricardo Alfonso Ferro Lozano
2298,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,2,Richard Alfonso Aguilar Villa
2299,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,35,Richard Alfonso Aguilar Villa
2300,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,36,Richard Alfonso Aguilar Villa
2301,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,43,Richard Alfonso Aguilar Villa
2302,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,64,Richard Alfonso Aguilar Villa
2303,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,65,Richard Alfonso Aguilar Villa
2304,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,66,Richard Alfonso Aguilar Villa
2305,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,68,Richard Alfonso Aguilar Villa
2306,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,69,Richard Alfonso Aguilar Villa
2307,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,70,Richard Alfonso Aguilar Villa
2308,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,71,Richard Alfonso Aguilar Villa
2309,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,153,Richard Alfonso Aguilar Villa
2310,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,154,Richard Alfonso Aguilar Villa
2311,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,158,Richard Alfonso Aguilar Villa
2312,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,159,Richard Alfonso Aguilar Villa
2313,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,188,Richard Alfonso Aguilar Villa
2314,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,202,Richard Alfonso Aguilar Villa
2315,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,216,Richard Alfonso Aguilar Villa
2316,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,238,Richard Alfonso Aguilar Villa
2317,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,239,Richard Alfonso Aguilar Villa
2318,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,249,Richard Alfonso Aguilar Villa
2319,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,269,Richard Alfonso Aguilar Villa
2320,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,279,Richard Alfonso Aguilar Villa
2321,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,363,Richard Alfonso Aguilar Villa
2322,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,372,Richard Alfonso Aguilar Villa
2323,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,387,Richard Alfonso Aguilar Villa
2324,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,421,Richard Alfonso Aguilar Villa
2325,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,422,Richard Alfonso Aguilar Villa
2326,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,423,Richard Alfonso Aguilar Villa
2327,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,430,Richard Alfonso Aguilar Villa
2328,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,448,Richard Alfonso Aguilar Villa
2329,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,527,Richard Alfonso Aguilar Villa
2330,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,528,Richard Alfonso Aguilar Villa
2331,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,529,Richard Alfonso Aguilar Villa
2332,Richard Alfonso Aguilar Villa ,Cambio Radical,Senado,244,536,Richard Alfonso Aguilar Villa
2333,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,3,Rodrigo Arturo Rojas Lara
2334,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,13,Rodrigo Arturo Rojas Lara
2335,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,54,Rodrigo Arturo Rojas Lara
2336,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,80,Rodrigo Arturo Rojas Lara
2337,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,98,Rodrigo Arturo Rojas Lara
2338,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,130,Rodrigo Arturo Rojas Lara
2339,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,165,Rodrigo Arturo Rojas Lara
2340,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,177,Rodrigo Arturo Rojas Lara
2341,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,178,Rodrigo Arturo Rojas Lara
2342,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,190,Rodrigo Arturo Rojas Lara
2343,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,213,Rodrigo Arturo Rojas Lara
2344,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,215,Rodrigo Arturo Rojas Lara
2345,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,228,Rodrigo Arturo Rojas Lara
2346,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,254,Rodrigo Arturo Rojas Lara
2347,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,256,Rodrigo Arturo Rojas Lara
2348,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,311,Rodrigo Arturo Rojas Lara
2349,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,341,Rodrigo Arturo Rojas Lara
2350,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,361,Rodrigo Arturo Rojas Lara
2351,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,407,Rodrigo Arturo Rojas Lara
2352,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,473,Rodrigo Arturo Rojas Lara
2353,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,483,Rodrigo Arturo Rojas Lara
2354,Rodrigo Arturo Rojas Lara,Partido Liberal,Camara,245,523,Rodrigo Arturo Rojas Lara
2355,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,85,Rodrigo Lara Restrepo
2356,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,126,Rodrigo Lara Restrepo
2357,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,294,Rodrigo Lara Restrepo
2358,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,305,Rodrigo Lara Restrepo
2359,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,354,Rodrigo Lara Restrepo
2360,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,368,Rodrigo Lara Restrepo
2361,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,369,Rodrigo Lara Restrepo
2362,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,371,Rodrigo Lara Restrepo
2363,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,394,Rodrigo Lara Restrepo
2364,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,406,Rodrigo Lara Restrepo
2365,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,421,Rodrigo Lara Restrepo
2366,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,421,Rodrigo Lara Restrepo
2367,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,422,Rodrigo Lara Restrepo
2368,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,423,Rodrigo Lara Restrepo
2369,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,430,Rodrigo Lara Restrepo
2370,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,433,Rodrigo Lara Restrepo
2371,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,440,Rodrigo Lara Restrepo
2372,Rodrigo Lara Restrepo ,Cambio Radical,Senado,246,472,Rodrigo Lara Restrepo
2373,Rodrigo Villalba Mosquera ,Partido Liberal,Senado,247,515,Rodrigo Villalba Mosquera
2374,Rodrigo Villalba Mosquera ,Partido Liberal,Senado,247,518,Rodrigo Villalba Mosquera
2375,Roosvelt Rodríguez Rengifo ,Partido de la U,Senado,248,37,Roosvelt Rodríguez Rengifo
2376,Roosvelt Rodríguez Rengifo ,Partido de la U,Senado,248,88,Roosvelt Rodríguez Rengifo
2377,Roosvelt Rodríguez Rengifo ,Partido de la U,Senado,248,101,Roosvelt Rodríguez Rengifo
2378,Roosvelt Rodríguez Rengifo ,Partido de la U,Senado,248,165,Roosvelt Rodríguez Rengifo
2379,Roosvelt Rodríguez Rengifo ,Partido de la U,Senado,248,231,Roosvelt Rodríguez Rengifo
2380,Roosvelt Rodríguez Rengifo ,Partido de la U,Senado,248,234,Roosvelt Rodríguez Rengifo
2381,Roosvelt Rodríguez Rengifo ,Partido de la U,Senado,248,330,Roosvelt Rodríguez Rengifo
2382,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,28,Roy Leonardo Barreras Montealegre
2383,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,29,Roy Leonardo Barreras Montealegre
2384,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,36,Roy Leonardo Barreras Montealegre
2385,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,37,Roy Leonardo Barreras Montealegre
2386,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,100,Roy Leonardo Barreras Montealegre
2387,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,180,Roy Leonardo Barreras Montealegre
2388,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,197,Roy Leonardo Barreras Montealegre
2389,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,238,Roy Leonardo Barreras Montealegre
2390,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,239,Roy Leonardo Barreras Montealegre
2391,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,305,Roy Leonardo Barreras Montealegre
2392,Roy Leonardo Barreras Montealegre,Partido de la U,Senado,249,480,Roy Leonardo Barreras Montealegre
2393,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,17,Astrid Sánchez Montes de Oca
2394,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,147,Astrid Sánchez Montes de Oca
2395,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,151,Astrid Sánchez Montes de Oca
2396,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,162,Astrid Sánchez Montes de Oca
2397,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,163,Astrid Sánchez Montes de Oca
2398,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,226,Astrid Sánchez Montes de Oca
2399,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,227,Astrid Sánchez Montes de Oca
2400,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,240,Astrid Sánchez Montes de Oca
2401,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,242,Astrid Sánchez Montes de Oca
2402,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,255,Astrid Sánchez Montes de Oca
2403,Astrid Sánchez Montes De Oca,Partido de la U,Camara,25,486,Astrid Sánchez Montes de Oca
2404,Rubén Darío Molano Piñeros,Centro Democrático,Camara,250,141,Rubén Darío Molano Piñeros 
2405,Rubén Darío Molano Piñeros,Centro Democrático,Camara,250,317,Rubén Darío Molano Piñeros 
2406,Rubén Darío Molano Piñeros,Centro Democrático,Camara,250,386,Rubén Darío Molano Piñeros 
2407,Rubén Darío Molano Piñeros,Centro Democrático,Camara,250,389,Rubén Darío Molano Piñeros 
2408,Rubén Darío Molano Piñeros,Centro Democrático,Camara,250,392,Rubén Darío Molano Piñeros 
2409,Salim Villamil Quessep,Cambio Radical,Camara,251,57,Salim Villamil Quessep
2410,Salim Villamil Quessep,Cambio Radical,Camara,251,64,Salim Villamil Quessep
2411,Salim Villamil Quessep,Cambio Radical,Camara,251,65,Salim Villamil Quessep
2412,Salim Villamil Quessep,Cambio Radical,Camara,251,66,Salim Villamil Quessep
2413,Salim Villamil Quessep,Cambio Radical,Camara,251,68,Salim Villamil Quessep
2414,Salim Villamil Quessep,Cambio Radical,Camara,251,69,Salim Villamil Quessep
2415,Salim Villamil Quessep,Cambio Radical,Camara,251,70,Salim Villamil Quessep
2416,Salim Villamil Quessep,Cambio Radical,Camara,251,71,Salim Villamil Quessep
2417,Salim Villamil Quessep,Cambio Radical,Camara,251,135,Salim Villamil Quessep
2418,Salim Villamil Quessep,Cambio Radical,Camara,251,153,Salim Villamil Quessep
2419,Salim Villamil Quessep,Cambio Radical,Camara,251,154,Salim Villamil Quessep
2420,Salim Villamil Quessep,Cambio Radical,Camara,251,158,Salim Villamil Quessep
2421,Salim Villamil Quessep,Cambio Radical,Camara,251,159,Salim Villamil Quessep
2422,Salim Villamil Quessep,Cambio Radical,Camara,251,212,Salim Villamil Quessep
2423,Salim Villamil Quessep,Cambio Radical,Camara,251,213,Salim Villamil Quessep
2424,Salim Villamil Quessep,Cambio Radical,Camara,251,219,Salim Villamil Quessep
2425,Salim Villamil Quessep,Cambio Radical,Camara,251,228,Salim Villamil Quessep
2426,Salim Villamil Quessep,Cambio Radical,Camara,251,249,Salim Villamil Quessep
2427,Salim Villamil Quessep,Cambio Radical,Camara,251,264,Salim Villamil Quessep
2428,Salim Villamil Quessep,Cambio Radical,Camara,251,269,Salim Villamil Quessep
2429,Salim Villamil Quessep,Cambio Radical,Camara,251,279,Salim Villamil Quessep
2430,Salim Villamil Quessep,Cambio Radical,Camara,251,421,Salim Villamil Quessep
2431,Salim Villamil Quessep,Cambio Radical,Camara,251,422,Salim Villamil Quessep
2432,Salim Villamil Quessep,Cambio Radical,Camara,251,423,Salim Villamil Quessep
2433,Salim Villamil Quessep,Cambio Radical,Camara,251,430,Salim Villamil Quessep
2434,Samuel Alejandro Hoyos Mejía,Centro Democrático,Camara,252,185,Samuel Alejandro Hoyos Mejia
2435,Samuel Alejandro Hoyos Mejía,Centro Democrático,Camara,252,185,Samuel Alejandro Hoyos Mejia
2436,Samuel Alejandro Hoyos Mejía,Centro Democrático,Camara,252,264,Samuel Alejandro Hoyos Mejia
2437,Samuel Alejandro Hoyos Mejía,Centro Democrático,Camara,252,268,Samuel Alejandro Hoyos Mejia
2438,Samuel Alejandro Hoyos Mejía,Centro Democrático,Camara,252,277,Samuel Alejandro Hoyos Mejia
